ID;product_id;Warehouse_block;Mode_of_Shipment;Customer_care_calls;Customer_rating;Cost_of_the_Product;Prior_purchases;Product_importance;Gender;Discount_offered;Weight_in_gms;Reached.on.Time_Y.N
8109;704f447c29102b5abaf9eed84c18010c;A;Ship;3;3;195;3;low;M;1;4224;0
8110;bccba553375bff09ed04fa3934143faf;B;Ship;4;3;160;2;low;M;5;4522;1
8111;ab0b5aac08fe8efa36f40715f5c9cd70;C;Ship;3;5;144;2;medium;M;6;5983;0
8112;ed43487e802a3799f5036a19ec2a61aa;F;Ship;3;3;217;4;medium;F;3;5602;0
8113;3baf24ca4db98fd3986857d9e750fed2;D;Ship;3;4;240;3;high;F;6;4412;0
8114;b79cc5811a9a37e491894f21c56a80a7;F;Ship;3;2;210;3;medium;M;8;4011;0
8115;c222592d28de90091264b085e3f879d4;A;Ship;4;2;249;3;low;F;9;5459;1
8116;80f6d3aa1ef6dfb71eca87ab3407b870;B;Ship;4;1;178;3;high;M;3;5520;1
8117;f8c3457fc20ee355a9ee7dcee6c76e30;C;Ship;6;4;224;4;low;F;6;4493;0
8118;8204cf347d7300d96843736efc3efc5e;F;Ship;3;1;142;3;medium;F;10;4915;1
8119;41809eebe627b9fcee50c0fcd2c72283;D;Ship;4;5;163;2;medium;F;10;5529;1
8120;d56f51084acdd9399a4d8a69d98d912e;F;Ship;4;1;261;4;medium;F;10;4632;0
8121;1efd6abab06466c626b705f7340ff731;A;Ship;3;4;151;3;medium;M;5;4767;1
8122;74c0080f549ca4a3908db5612520c5d3;B;Ship;4;2;197;2;medium;M;3;4715;1
8123;92450364e622ad81cbb50ebae1157e68;C;Ship;6;3;155;2;medium;F;1;4182;1
8124;6d1bdd8da0d1e1df4e2836df333b0d6d;F;Ship;3;5;152;4;medium;M;2;4809;0
8125;276912a8550cda1153b0f6df9e33dd13;D;Ship;4;5;275;6;low;M;3;5008;0
8126;345600b804cfd78781bda460a2bb65e2;F;Ship;3;1;102;4;medium;F;4;5936;1
8127;07f31d2de9953ac7e96bd7aeeb40be18;A;Ship;4;1;285;2;low;M;4;4401;0
8128;a52e349f8329da21846069f3ac3e2586;B;Ship;4;5;248;2;medium;M;10;4366;1
8129;d97a81d04b9463ebced3488341e8df6a;C;Ship;3;4;274;3;low;F;7;5036;1
8130;6b933b2a65dfb788f2dbb63b0742ff91;F;Ship;4;4;104;4;low;M;6;4323;1
8131;d9f0af321c22c625b2a9145fbcdccbe2;D;Ship;5;4;176;3;medium;M;10;5456;0
8132;dbdb8165477d4b70d901415170902cd1;F;Ship;5;4;237;3;medium;F;1;4369;0
8133;08ae25abab7ccb464ce78f76193ccd11;A;Ship;4;4;247;2;medium;M;9;5095;0
8134;3b03447f706df3c70283a861ff9a98cb;B;Ship;5;5;212;5;low;F;6;4463;0
8135;51fc1c2fb207a4b85d14b8e735b2eefb;C;Ship;4;5;226;2;low;M;1;4532;0
8136;ccdc2616b496e565915efa22cae5abab;F;Ship;6;2;213;2;medium;F;7;5415;0
8137;74793917046a36f292036ccd256993cc;D;Ship;4;3;177;3;low;M;1;5282;0
8138;3d60c11c15f7a00f845b7e7611f22f24;F;Ship;4;5;235;4;medium;M;6;4633;1
8139;92cea4ebb8a90a931a75596f49f0a142;A;Ship;3;4;263;3;medium;F;2;5741;1
8140;64a23649bd8bfc3a220823ec8c73a2c5;B;Ship;3;3;181;3;low;F;10;5337;0
8141;4adef3da89f075d559e85e820b12f760;C;Ship;3;2;178;2;medium;F;2;4122;0
8142;b3a3b18773657261a7fdf8c76a706d40;F;Ship;3;5;243;3;medium;F;4;4130;1
8143;e0c2306b6ab46695d4345690ecc8f9d3;D;Ship;3;3;230;3;medium;F;2;4742;1
8144;1ee8d978875a9d0612691f0d39227ec7;F;Ship;4;3;106;2;medium;F;6;5867;0
8145;6a6d9daedf34b608ae07a32234736f4f;A;Ship;4;5;266;3;medium;F;2;4867;0
8146;7e894e78b6c2e46ce6fa1f0f813826e7;B;Ship;5;2;284;4;low;M;1;4171;1
8147;eef30883ba26c0d27d0d04b381deb904;C;Ship;2;5;233;3;low;M;9;4751;1
8148;32cea4fe79639908e26dedb2438d706c;F;Ship;3;3;200;3;high;F;2;4777;1
8149;7db5226302fbbd4f74883b83bdef7779;D;Ship;3;2;176;2;medium;F;1;5292;0
8150;30df6935d8a6c7714ff38da6190d0624;F;Ship;5;1;279;5;medium;M;4;4405;1
8151;84141b2080a0a63dd774ced9948eaa86;A;Ship;3;3;164;3;high;M;9;5070;0
8152;adec408c19baffa2adf5e86984c5133b;B;Ship;4;3;163;3;low;F;10;5002;1
8153;ccfa46201c0fdcf6a7af02066f487b96;C;Ship;4;5;254;3;medium;F;3;4404;0
8154;89d3c466d00e4890d57449737ddb6460;F;Ship;5;4;234;3;low;F;2;4269;0
8155;0da97f104898db517159270497c822e2;D;Ship;4;1;191;3;low;F;8;4021;1
8156;326e3f0d49ec0a29045fec8d824d5caf;F;Ship;3;3;224;3;medium;F;5;4214;1
8157;27c59458e56f41ff4a1fed43c3eb22d6;A;Ship;3;1;250;2;low;F;5;4232;0
8158;9baf24f25158ca43e10a644dcca23af2;B;Ship;4;5;101;6;medium;M;8;4146;0
8159;f5220a33548f2d2166242aa3ae308977;C;Ship;3;2;227;3;medium;M;6;5058;0
8160;a70df4646dd65cd06a0f2a79c3c8a10d;F;Ship;3;1;173;2;medium;F;4;5521;0
8161;acc01b27935eb321c0c2d3a5c15ccd16;D;Ship;4;3;209;5;medium;M;6;4384;0
8162;8e2edbdf567e387efaa31b777dfdbe06;F;Ship;3;5;241;3;low;F;4;4132;0
8163;c069abdae8c5575b01c7db4498081948;A;Ship;5;5;257;3;medium;F;9;5972;0
8164;a27c53eae51e365e06f8a847405a8013;B;Ship;5;1;146;3;high;F;3;4345;1
8165;248094e1f093ec3a4a22cb30f3f1c088;C;Ship;2;3;129;5;medium;M;3;5444;1
8166;4b5f48e591b253cd3ff094f0ee44bc72;F;Ship;3;4;285;3;low;M;9;4768;1
8167;b7c8adcec507bf533c47e4a53f123d6e;D;Ship;3;1;133;3;low;F;5;5213;1
8168;6a641f71e90198d990faec4f8a50b62c;F;Ship;4;2;185;3;low;M;1;4786;0
8169;d14a150ac6438dde4458531c783278d9;A;Ship;5;5;193;4;medium;M;8;5714;0
8170;04a9d5de6c0540a3db592bcc0899fc2c;B;Ship;5;4;228;6;medium;M;5;4974;1
8171;dfad3f12a880d7fd7711df1fa0817bdb;C;Ship;3;3;179;2;low;M;5;5058;0
8172;b1b5b3697a8f15701ab28256a3b4befa;F;Ship;4;2;224;3;low;F;9;4896;0
8173;4285ad91504a0a6f14e86b768dff789a;D;Ship;3;2;279;6;medium;M;1;5855;0
8174;225d06911733d870739f443071340a29;F;Ship;4;2;181;3;medium;M;4;5717;0
8175;164552d92676cb85829eeb2e8a8c3b97;A;Ship;5;5;198;2;medium;M;9;4526;0
8176;fcc10818db7cae7cade8ebc12fc307f9;B;Ship;3;5;193;3;medium;F;4;5817;0
8177;80b61d90b88b9751fe83776533e8ea2b;C;Ship;5;4;184;3;low;F;1;4208;1
8178;fe13ffc9764fbfb620c99216d8a9762c;F;Ship;5;2;139;3;low;M;9;5920;0
8179;4fa32f119edcb3441e1a9601191c7a8e;D;Ship;5;3;210;3;low;M;5;4560;1
8180;1357fddfddd66a15d786fe4388e0139e;F;Ship;4;3;225;2;low;M;2;4520;1
8181;9eb3927f946ce5b4ca4b57630f7fadbc;A;Ship;3;1;189;2;low;F;5;4738;0
8182;3dc26684f73df2b20ac73dfbddcc2c57;B;Ship;4;5;164;4;low;F;4;5736;0
8183;9dbb1422c9d41fe5d7ad847578a723a3;C;Ship;3;5;196;3;low;M;1;5303;1
8184;8c759a7dda32c4c4119757edaf9eb91d;F;Ship;5;3;246;2;medium;F;1;4533;0
8185;57cb1a07b13fce4c06780872176e04f8;D;Ship;4;4;188;4;low;F;10;4571;1
8186;8dac59b5992dfe86419a6e67cd3f1b5c;F;Ship;3;3;250;2;medium;F;4;4380;0
8187;49306fd46ca933d5e4236f8db2fa06a6;A;Ship;4;2;156;4;medium;F;2;5795;1
8188;591c9627ea4615a04a223923d14e3d8a;B;Ship;3;1;218;4;low;M;6;5480;1
8189;82ad27bd8ecc6afcfd757968441d10ed;C;Ship;5;5;172;2;low;M;5;5791;0
8190;7b4d56fc0faf56ccb9037579b921c312;F;Ship;3;1;259;2;low;F;3;4380;0
8191;ffc04660653a580e543e19edfda37e9c;D;Ship;3;3;231;3;medium;F;9;4623;1
8192;a17f6b949177a4d8aafb459eed7fac0a;F;Ship;5;2;224;3;high;M;4;4271;0
8193;2f7e79323ba60219e00daeaf91ccb648;A;Ship;4;5;201;3;low;M;7;4048;0
8194;a637c00517bab8a1aab7263e71e92001;B;Road;4;2;189;2;medium;M;5;4374;0
8195;26ffae1b6264b97d28a6577531f44d1f;C;Road;5;4;265;3;medium;M;10;4565;0
8196;2ed64a3b4b672b03b2a3e8a5329c5c9c;F;Road;3;5;147;3;medium;M;5;5357;1
8197;b5bed185ea31530408ee93e7f0f6b03c;D;Road;4;4;195;3;low;F;6;5783;0
8198;baffb48d9502ddcb2201e3d9bb33f705;F;Road;4;5;216;3;medium;F;7;5891;0
8199;9958a1fd63d85f350198acc07d6eb595;A;Road;4;2;148;2;low;M;5;4031;0
8200;58476f84a975fb877c27de1296918d7e;B;Road;5;4;180;4;medium;F;7;4200;1
8201;c4b734616e0209783e443493d738d4c6;C;Road;3;3;169;3;low;F;7;5976;0
8202;2f48d2d8715e14c8db96bdc61fa4ebec;F;Road;3;4;200;3;low;F;7;5400;0
8203;1a578718522682b1787ceba7c70a02be;D;Road;3;3;255;2;low;F;10;5632;0
8204;770840842cd8f57f94012a226a9dc40c;F;Road;4;3;238;2;low;F;1;4051;0
8205;b0d561ba08c82ad33777ca611e5363c2;A;Road;3;4;163;3;medium;M;5;5088;1
8206;04da7203ef4bf8a67bf3d1b9c3e29e8b;B;Road;4;5;177;3;medium;M;7;4031;1
8207;3ed4bd275b6e80623cbff5bfed744923;C;Road;4;5;206;3;medium;M;5;5785;1
8208;64c8b7f5db10643557cfb471a6907436;F;Road;3;4;175;3;low;F;2;5272;0
8209;48b4e1b0eaac962298e4a756e1021871;D;Road;5;5;247;2;medium;M;5;4250;0
8210;f19de211a3c460a2ecba3839235db5be;F;Road;4;3;152;4;medium;F;4;5809;0
8211;44d89a4bf8c5fc15cb4b8de6d90acce3;A;Road;4;4;162;3;low;F;8;5394;0
8212;8639d7c4d2da4958acc58d704d46fb84;B;Road;3;4;206;3;medium;F;5;5915;0
8213;0e83edea199365d2ef8ca81a081ab598;C;Road;3;4;186;4;low;F;6;5540;0
8214;0327b5991b6873f9ad7f31d998159b6c;F;Road;4;5;179;3;low;F;4;4487;0
8215;8ac787fa747733f5b4163f618d0dd00f;D;Road;3;5;172;3;medium;F;7;4929;0
8216;5e827f54f3c63b723194ac199975f19c;F;Flight;3;3;158;2;medium;M;7;4865;0
8217;9a807c9819d2b0e5eca4fd10c055929b;A;Flight;6;5;143;5;high;M;9;4060;0
8218;86a945cbd224573b5522263690f9a950;B;Flight;5;3;171;3;medium;F;7;4994;0
8219;f4048423c6deb2143363d5e80aadfcf3;C;Flight;4;2;175;3;high;M;4;4426;0
8220;efedfe4e17ed2d8728f0e4b823eb4348;F;Flight;4;5;173;3;medium;F;8;4040;1
8221;46ca63ba67074162f5de7a540a973385;D;Flight;4;4;268;3;medium;M;10;4531;0
8222;69bdd2b84a05601f2931d2b80f887e92;F;Flight;4;5;232;3;low;F;8;5923;0
8223;ccb61718b5d4cadc9adbead252763728;A;Flight;4;2;203;4;medium;F;9;4217;0
8224;387a49858468cfe880c9f49a82cac3d7;B;Flight;3;4;140;3;low;M;3;5300;0
8225;07211eb052b26764baf0d64a2b302a31;C;Flight;3;4;138;3;medium;F;10;4327;1
8226;486702a222224c41f9e243713d03f27a;F;Flight;5;1;262;3;medium;M;9;5146;0
8227;f430a9dd7786afc797935480bd80fa91;D;Flight;4;1;245;3;low;F;9;4024;1
8228;8e65ef242d82b18d5eb979794f6062bf;F;Flight;3;4;224;3;low;F;10;4806;1
8229;8506e6a5c3305581ea80904ed8b2bc6b;A;Flight;3;4;186;2;low;F;4;4585;0
8230;fb684b1c59f5e22c9bd55ac8cc7b0c92;B;Flight;4;2;282;4;medium;M;5;5422;1
8231;34986fefa467f7174783cf08bdec8ce2;C;Flight;5;1;266;3;low;M;8;4786;1
8232;74061ae04ac7bfd387587cf3c37278f5;F;Flight;4;2;256;4;low;F;7;5571;0
8233;407edf1668252a2f1b1a266307676ef4;D;Flight;3;3;155;3;medium;F;7;5464;0
8234;54aa93849c9f2afdb96b2de45d02d02a;F;Flight;2;4;142;3;high;M;2;5700;0
8235;f63bf993c8af7f37962d1b7c1bd01899;A;Flight;6;3;229;8;medium;M;6;4600;0
8236;08f5822a051dba14dd1e7e4fe0ee5e36;B;Flight;4;3;211;8;medium;F;6;5583;0
8237;21b0373d9bca4e4f8f3de13315c0f289;C;Flight;5;1;264;6;high;F;4;5337;0
8238;7b58f4e8e5b267837c43ae18c5be0451;F;Ship;6;1;217;4;medium;M;3;5571;0
8239;922d7fc8d3af9fdcb14bbcbe3189964c;D;Ship;5;3;145;3;low;M;3;4077;1
8240;cffda99de220d17208626e205df72b6d;F;Ship;3;2;185;4;low;M;6;5854;0
8241;9f863b9d2c71a1b82f51cf30cc3e7bee;A;Ship;4;4;221;10;high;M;6;5582;1
8242;e133f0c3142423bf13dccc315ad2bde8;B;Ship;4;5;208;3;low;F;8;4632;0
8243;d2f09ec507cd247f5697db8854bce4b1;C;Ship;4;5;260;2;medium;M;2;5368;0
8244;f195ab5269ae2f1e72f0ff6e51c2e104;F;Ship;4;4;177;7;low;F;3;5646;1
8245;d46660b55a08946470ad78c7ca10be7f;D;Ship;4;1;144;4;low;F;10;4175;0
8246;5d53f74154e21b8dc9b1eeaa30fa234c;F;Ship;3;5;174;2;low;F;4;5692;0
8247;e93267aa04c2f160c717e4b720eaa9da;A;Ship;3;2;215;4;high;M;1;4158;0
8248;534f6322fccba0af0ce66407f7efc269;B;Ship;4;5;270;10;medium;M;9;5085;1
8249;70d2366a567f9265d62bdc009c9a571b;C;Ship;3;4;209;2;high;M;10;4540;0
8250;984db200a9d8bf0737ff169ac82953ed;F;Ship;5;1;103;5;low;F;10;5413;1
8251;4c3f955ce0913b10d14b4140373109f2;D;Ship;5;1;184;3;low;F;10;4674;1
8252;954fb803841ce010626740c8a776e981;F;Ship;5;3;226;2;high;F;6;5033;0
8253;377fdf4e6fa7db5071837d04710c0b7b;A;Ship;5;2;158;3;low;M;4;4324;0
8254;a93b55966c72356ba98acc5566bae48f;B;Ship;3;2;274;2;high;M;2;5029;0
8255;fbda08c2b5ac9f71f04a2f0c77ed2956;C;Ship;3;4;245;3;medium;F;7;5429;0
8256;cfde0021685e0a95ff37502d09d08654;F;Ship;5;3;254;6;low;M;8;1932;0
8257;fc89c6e4e2d1ff6e34308e632b3a42be;D;Ship;5;3;252;5;low;M;2;1312;1
8258;2fd740801f6855f70f9c5866ae0fc796;F;Ship;6;4;254;4;low;M;2;1174;0
8259;d053dbc0e5c8609a6e5099a4a58b5861;A;Ship;4;3;263;5;low;F;10;1762;0
8260;a6a0a38e3451334fe0c7c17fdc6ad2cb;B;Ship;5;1;256;5;low;F;5;1970;0
8261;7a340a6a35e4be210035d6e5ea52d02a;C;Ship;6;5;264;4;medium;F;9;1922;1
8262;062931b587b73edc3aa5311a7fbef1fc;F;Ship;4;2;237;5;low;M;6;1734;1
8263;82d6de2993fa037d25d5c72ebe3d3243;D;Ship;4;1;226;5;medium;F;2;1912;0
8264;16877ab3ab316073c11f1e506b12d33d;F;Ship;7;1;289;4;low;F;4;1543;1
8265;97c5b8d198cd722c24e29d920af7d746;A;Ship;7;1;281;4;low;F;9;1235;0
8266;990daabc2cb97e4c559869abcbdb7aa0;B;Ship;5;5;258;5;low;M;6;1068;1
8267;69ef7da047574d1bd7739339af1c868e;C;Ship;6;4;263;4;low;M;3;1276;0
8268;12bdc0e03152df58a702961dfa76a497;F;Ship;5;3;245;5;low;F;1;1605;0
8269;fc1102adbe572b63b5f10e8d10db52b8;D;Ship;7;3;296;4;medium;F;7;1427;0
8270;34a8b0f3e0c5b889096439a108294cf9;F;Ship;7;4;286;4;low;M;3;1262;1
8271;db2cd33546ce9de63abaf2ea2f586cff;A;Ship;6;3;252;2;low;M;6;1470;1
8272;efb70493a92cd045f1715e3dd0c13de5;B;Ship;6;5;301;4;low;F;4;1707;1
8273;ba526b332896c69bb42c5b8408e05ae6;C;Ship;7;4;290;4;low;F;10;1886;1
8274;5779063e075c58cac60595a8d1ac97c2;F;Ship;7;2;247;4;medium;F;9;1096;1
8275;9a2ea6295a7c00921e5d2c017e233320;D;Ship;3;1;138;3;medium;F;2;4766;1
8276;b918d1f5f1cc64f8ebf1aac2ee9e0a5b;F;Ship;5;4;262;3;medium;F;6;4428;0
8277;2d0ea9a8dc331102dd1176da2f8f39c8;A;Ship;4;2;245;3;low;F;5;5226;0
8278;e88505e82d23e47e5ef7c46654a74b48;B;Ship;3;1;224;3;low;F;1;4862;1
8279;c62f69eafe418abc823d0c9b89818158;C;Ship;3;1;186;2;low;F;1;5054;1
8280;48718e03bc051bd52547fc1e797b15d6;F;Ship;4;1;282;4;medium;M;10;5065;0
8281;d3e0614f153e2371b42ec16fb794b17a;D;Ship;5;4;266;3;low;M;2;5260;1
8282;a534339e56346010368a2249904addbe;F;Ship;4;5;256;4;low;F;8;5244;1
8283;5e4bb3707b5de7a4741865d2fcb0ebc9;A;Ship;3;1;155;3;medium;F;7;5709;0
8284;dfc8be2fa17dd6d85ab8663018904740;B;Ship;2;5;142;3;high;M;10;5174;0
8285;87f78a1ba957dde09300521b7320374e;C;Ship;6;5;229;8;medium;F;2;4271;1
8286;6b53a45c7eb03a61a09ae80eac98e696;F;Ship;4;3;211;8;medium;F;3;4550;0
8287;d53649aaf1a6b794d12430a75e33f142;D;Ship;5;5;264;6;high;M;8;4644;1
8288;f2ff8cc2fd18846e092bd36e9cf163d7;F;Ship;6;4;217;4;medium;F;4;4247;1
8289;9dab6883c6b50ee1ec1dc32fe364fd0e;A;Ship;5;4;145;3;low;M;2;4492;1
8290;52c1091bb950f7466507179ac0bcbb86;B;Ship;3;5;185;4;low;M;9;5704;0
8291;7cf10f5c2ebd6be1d009525730504f16;C;Ship;4;5;221;10;high;M;9;4646;0
8292;9c9cb64435e7a35be891583c80ebf809;F;Ship;4;2;208;3;low;M;8;4342;0
8293;bfd72e8952f19fcd1b7cd5e69030259f;D;Ship;4;4;260;2;medium;M;6;4474;0
8294;54f2495429cd540666d39307252d0e98;F;Ship;4;5;177;7;low;F;2;4299;0
8295;bcb99b0ef8fee9086031bf1128729a78;A;Ship;4;1;144;4;low;M;8;4970;0
8296;f1a2c4a6317e54e9c76377c79eb35201;B;Ship;3;3;174;2;low;F;1;5556;0
8297;8c35b63b8200355a4cd032fe02563d66;C;Ship;3;2;215;4;high;M;2;4673;1
8298;dc978ca014797c7f717229e88dcbbd08;F;Ship;4;1;270;10;medium;F;5;5494;1
8299;bc048b10b45d58f08a76c829577b3e09;D;Ship;3;4;209;2;high;F;5;4363;0
8300;c1ea1f09f7770b08cbbcd5c64c93cdc9;F;Ship;5;1;103;5;low;M;3;4966;0
8301;2e9a158cf3ab567364689cb945969a55;A;Ship;5;2;184;3;low;F;4;4552;0
8302;6d70b66b9ca40bc77dcb2d47976d2912;B;Ship;5;3;226;2;high;F;2;4219;0
8303;4a08f33b0003be6c205c7bf15d79979a;C;Ship;5;4;158;3;low;F;10;4670;1
8304;650fd494e048cddb216fb94a5284ea3d;F;Ship;3;1;274;2;high;M;2;4352;0
8305;2d5ab58970a8fc3f2a7282e1e3d762c3;D;Ship;3;2;245;3;medium;F;7;4121;0
8306;be47cde7071fff592912fd1c716ffc4d;F;Ship;5;4;254;6;low;M;4;1850;1
8307;a54b49d0edc2522e8ad27468b83c7115;A;Ship;5;4;252;5;low;M;9;1133;1
8308;c64c2ebee5ab59a47bc880ff92a03d2b;B;Ship;6;2;254;4;low;F;9;1626;0
8309;94619f03268a719d137c5dac0fb79095;C;Ship;4;1;263;5;low;M;3;1777;0
8310;f3c2132573e78bd94c4b5953475210a7;F;Ship;5;5;256;5;low;F;10;1333;1
8311;bff4634f8cab8592c3f1c6cf3b8b3415;D;Ship;6;3;264;4;medium;M;5;1397;0
8312;8970e443d280bf9a9efd9fcaeb1e9309;F;Ship;4;1;237;5;low;F;5;1041;0
8313;0a2a90c96c09ae2b7ef38e1d441058f8;A;Ship;4;1;226;5;medium;M;6;1723;0
8314;9cbec657574f5e46d24fa223a7fa8cd7;B;Ship;7;4;289;4;low;M;1;1657;0
8315;7d776dad7796bf2560789c0005febb5e;C;Ship;7;2;281;4;low;F;6;1118;1
8316;e0411b7ff66e431f5eb61d28282f275d;F;Ship;5;5;258;5;low;F;10;1719;1
8317;462845f34a621391d92626b4a7d241ef;D;Ship;6;5;263;4;low;M;10;1669;0
8318;cab27f85cf9e118a06f79793d7c84f26;F;Ship;5;3;245;5;low;F;10;1112;0
8319;3e6eb5e1433153c8c898335e7df0f676;A;Ship;7;3;296;4;medium;F;2;1304;1
8320;0ffadc4d2179144f6e3d482250a3e468;B;Ship;7;3;286;4;low;M;2;1712;1
8321;4893c5d31e3ad20180ec37901b4200b0;C;Ship;6;5;299;4;low;F;1;1629;1
8322;0c4c30c3cb38d15deb192d884395cedf;F;Ship;6;4;253;4;medium;M;10;1248;0
8323;c62c072df8696f933918d2fe26861cf7;D;Ship;7;5;269;4;medium;F;9;1835;0
8324;a0790a623ccc9e2058754a1eb3e0a227;F;Ship;5;1;267;5;medium;F;3;1194;1
8325;265593fa0ecc61e774d5de84de4305da;A;Ship;5;4;226;5;medium;F;4;1518;0
8326;ad4847635a2985a5b03a20aca63b404e;B;Ship;6;4;278;4;low;M;3;1141;1
8327;b691ff9af9c48c4d3890cda193caaebc;C;Ship;4;4;232;5;medium;M;2;1386;0
8328;495800fa6613a4c0d19f9e84b4e73968;F;Ship;6;4;287;4;low;F;5;1972;1
8329;244550290c451b32bf8be18705c21374;D;Ship;4;2;228;5;low;M;6;1718;0
8330;0fed7394d08a20f139e7b509f2e27a10;F;Ship;5;1;232;5;low;M;4;1776;0
8331;8ddda9d246b7f10f768924ab7aa63ab1;A;Road;6;5;308;4;low;M;8;1569;1
8332;b51c52d29ad921b26bde6b813871cce7;B;Road;7;5;287;4;low;F;8;1748;0
8333;8dabac4d768955182c8ec4e0c753bd00;C;Road;6;3;246;4;medium;F;8;1741;0
8334;bff68988bdd31d11c33a5f8c60d219d5;F;Road;4;1;262;6;low;M;1;1627;1
8335;513433ab7de5c47635a3cd48d0b978d0;D;Road;6;4;275;4;low;M;10;1005;0
8336;ea492ce3c2469d05e556e4afc24a6952;F;Road;5;4;236;5;medium;F;2;1664;1
8337;fa556698ed68deac8a68b42844b52900;A;Road;5;2;221;6;medium;M;2;1781;1
8338;084751e00a3758f8a07f9c3efbb99522;B;Road;5;4;271;5;low;M;4;1320;0
8339;e1e9f592e3c681ae17d9eff1e75dd124;C;Road;4;4;229;5;low;M;9;1361;0
8340;56424755b2548c3e0aa536847e9fac0f;F;Road;5;1;291;4;low;F;3;1663;1
8341;4c1667b0869d5bddca7d6376ec8180a8;D;Road;5;5;261;6;medium;F;1;1082;0
8342;ba30b319e203f8d2d1cc6ae948e0f0aa;F;Road;6;4;285;4;medium;F;10;1422;0
8343;5844ab1a5f4d55d3f53a59df57a233ce;A;Road;6;4;262;5;low;M;9;1369;0
8344;301d92ec590b6a046789490ba72772ea;B;Road;4;5;219;5;low;M;2;1260;0
8345;0eabefc2067bba05dad187aebd5b150f;C;Road;6;1;302;4;low;F;1;1622;1
8346;dc4dd4b13125b54100afb9df68ff32c7;F;Road;4;4;269;5;medium;F;2;1473;0
8347;112ac526ead8b0a54ad393f00a9188e9;D;Road;5;4;260;5;low;M;10;1708;1
8348;1670390d53c3a38e938aba46c248dcd9;F;Road;7;2;297;4;low;F;7;1383;1
8349;06e8480f75c0414c5b0441e6df159f35;A;Road;6;1;278;4;medium;M;6;1576;0
8350;9ad4555ee90b4f7dfba706c5a2ddfff7;B;Road;5;3;265;5;low;F;3;1005;1
8351;6553b6b4f5a7e87832ee5c7dd64ed098;C;Road;6;2;286;4;low;F;5;1248;1
8352;e765ddf5895e497008f9045525ee6339;F;Road;6;2;248;4;low;F;10;1563;1
8353;e07c5439c4796be6de1e9f8734d24af4;D;Flight;6;5;302;4;low;F;7;1592;0
8354;bb98ee43bfc0cf1c7a6ef32900b9f7e8;F;Flight;6;1;272;4;low;F;2;1018;0
8355;43c33d64ad50c3968e677c62507a0435;A;Flight;6;4;279;4;low;F;10;1462;1
8356;17b8fc8be00d3c996848f3ff63798bf6;B;Flight;4;2;255;5;medium;M;2;1255;0
8357;c5c44bd9859b6305d4468703da1bdf3a;C;Flight;5;4;245;5;medium;F;4;1771;1
8358;711497d0c473692accf717355287beee;F;Flight;4;5;247;5;medium;M;6;1737;0
8359;165a7779b692dec7b4c6f3c329c47219;D;Flight;6;4;275;4;medium;F;5;1989;0
8360;09d0253adf58931b2dabe21dc1c982f6;F;Flight;6;3;255;4;medium;F;8;1805;0
8361;b0f991d2f81764b0adb10191d6d91e09;A;Flight;6;2;243;4;high;M;2;1665;1
8362;b13e3fef8d5263b249fc9b87ef594a4a;B;Flight;4;1;234;6;low;M;7;1711;0
8363;fdc0396254f28eebddbc4710f9f4782a;C;Flight;5;2;276;6;medium;F;6;1043;0
8364;5d1a8a102c68054bf2c1e17ee838f6a8;F;Flight;5;1;228;5;low;F;7;1818;0
8365;8aef54551c7e19b4992709e85724ea77;D;Flight;5;5;232;6;low;M;2;1550;1
8366;066223de811dfbcd74d3bee4a9685cc0;F;Flight;5;1;248;4;low;F;6;1944;1
8367;c3ac00ee606d9cb513ecf3caa42d933b;A;Flight;5;4;136;4;low;M;9;5469;0
8368;5cd2b3d3776611aa59913c04c8470f5d;B;Flight;4;3;240;3;low;F;8;4423;0
8369;848e258a038648b67018913d3cb7cb4f;C;Flight;4;4;147;3;medium;M;9;4534;1
8370;a6d125bef14227b1b324355b7d40e742;F;Flight;4;1;222;2;low;F;10;4714;1
8371;c198a65b813d02926f69b3f9bcdeb133;D;Flight;3;3;163;3;medium;M;5;5362;0
8372;a41f3b2607b2f039e64f982dd3808e83;F;Flight;5;4;254;3;low;F;4;5611;1
8373;e0a9518129f0965fbb7148acbb4844b3;A;Flight;4;2;246;3;medium;M;1;5113;0
8374;d326b5ca126042ad3638bebf58b775d3;B;Flight;2;1;168;4;low;M;6;4800;0
8375;3e655995a265a30b63807face6f82065;C;Ship;4;1;145;3;medium;M;8;4915;0
8376;398a7d0f271c24fb5ff9b225f571d76f;F;Ship;5;2;224;2;medium;M;8;4047;1
8377;7f7ce3e79f028a9fd0609c56300f9028;D;Ship;4;5;248;4;low;F;2;4427;0
8378;3921bbea21a251b8bb2953ad8ddb10d8;F;Ship;3;3;212;2;low;M;2;5125;0
8379;3ce5d15097bf835b20b9f49d9b126d24;A;Ship;5;5;268;3;low;F;8;5480;0
8380;fe2be024fbcdd19e4d3a5dec5cc8a63d;B;Ship;4;1;200;3;medium;F;5;4120;1
8381;277802cb379a60d4793dc9ffb0b94c65;C;Ship;5;2;246;3;low;F;9;5795;0
8382;b745c326e3ccf3c6c0e68778d1f247ca;F;Ship;4;3;142;3;medium;M;1;4900;0
8383;ed41c08b8ac56c702c3f92932dbc5875;D;Ship;4;3;173;4;low;M;9;5672;0
8384;b2a2ece956064c023e4bebe522a2c4b4;F;Ship;5;3;156;4;medium;F;8;5868;0
